year,Argentina,Australia,Austria,Barbados,Belgium,Bolivia (Plurinational State of),Botswana,Brazil,Burkina Faso,Cameroon,Canada,Chad,Chile,China,"China, Hong Kong SAR",Colombia,Costa Rica,Cyprus,CÃ´te d'Ivoire,Denmark,Dominican Republic,Ecuador,Egypt,Finland,France,Gabon,Germany,Greece,Guatemala,Iceland,India,Indonesia,Iran (Islamic Republic of),Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Luxembourg,Malaysia,Malta,Mauritius,Mexico,Morocco,Mozambique,Namibia,Netherlands,New Zealand,Niger,Nigeria,Norway,Paraguay,Peru,Philippines,Portugal,Republic of Korea,Romania,Rwanda,Senegal,Singapore,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Taiwan,Thailand,Trinidad and Tobago,Tunisia,Turkey,U.R. of Tanzania: Mainland,United Kingdom,United States,Uruguay,Venezuela (Bolivarian Republic of),Zambia,Zimbabwe
1974-01-01,0.20126576721668243,0.029850028455257416,0.08132652193307877,0.09689450263977051,0.0685674324631691,0.13417573273181915,0.18019472062587738,0.27899351716041565,0.26363593339920044,0.10889580100774765,0.03788845241069794,0.2727927565574646,0.11618753522634506,0.11287840455770493,0.1957898736000061,0.15618737041950226,0.16274547576904297,0.04707704111933708,0.186656191945076,0.08023358881473541,0.17726612091064453,0.22545871138572693,0.5009029507637024,0.051081083714962006,0.07152444869279861,0.28634950518608093,0.06026114523410797,0.11137714982032776,0.1745346039533615,0.05690250173211098,0.08171998709440231,0.2754148244857788,0.15102151036262512,0.1459278166294098,0.09290109574794769,0.11262457817792892,0.06465084850788116,0.08142293244600296,0.19838254153728485,0.15939001739025116,0.13456490635871887,0.22087310254573822,0.253546804189682,0.15124806761741638,0.24837373197078705,0.15233157575130463,0.38337773084640503,0.15802937746047974,0.04847782850265503,0.07940837740898132,0.18304303288459778,0.009999999776482582,0.07362379878759384,0.24044169485569,0.072475366294384,0.19651687145233154,0.09483271092176437,0.14191311597824097,0.21820537745952606,0.10857997089624405,0.10939686745405197,0.20707914233207703,0.11040621995925903,0.10198003053665161,0.45905134081840515,0.0737341120839119,0.03618449345231056,0.09596917778253555,0.10771940648555756,0.2863520681858063,0.145183265209198,0.5054528713226318,0.12733477354049683,0.10321374982595444,0.06964444369077682,0.14495670795440674,0.1028619185090065,0.17249159514904022,0.5245183110237122
1975-01-01,0.13083544373512268,0.02939659357070923,0.07702486217021942,0.10264644026756287,0.061254143714904785,0.12755431234836578,0.18134178221225739,0.2526434659957886,0.38969817757606506,0.08652902394533157,0.03941315785050392,0.30630189180374146,0.08242687582969666,0.10089148581027985,0.206295907497406,0.15245875716209412,0.16507922112941742,0.0343925841152668,0.1738736778497696,0.07728689163923264,0.17347194254398346,0.18238261342048645,0.3948468863964081,0.045038241893053055,0.0574197880923748,0.17087170481681824,0.06015006825327873,0.12237739562988281,0.17178259789943695,0.047253601253032684,0.06514044106006622,0.2220611274242401,0.10185592621564865,0.14688140153884888,0.09982819110155106,0.10094983875751495,0.05948249250650406,0.08128505945205688,0.18023446202278137,0.14776138961315155,0.0999661535024643,0.1758747696876526,0.2896561920642853,0.1380901038646698,0.22507406771183014,0.2037578523159027,0.36041131615638733,0.1477760225534439,0.04536766931414604,0.060805633664131165,0.06534504890441895,0.009999999776482582,0.06603846698999405,0.17819173634052277,0.05378307029604912,0.19854873418807983,0.07446429133415222,0.1374843716621399,0.21390672028064728,0.09898925572633743,0.12630197405815125,0.2027507722377777,0.08509232103824615,0.0936991274356842,0.4176428020000458,0.07520867139101028,0.034063342958688736,0.08765288442373276,0.09933359175920486,0.21596550941467285,0.12653939425945282,0.4542846083641052,0.12622079253196716,0.09952680766582489,0.06882499903440475,0.1559094339609146,0.07350070029497147,0.15160199999809265,0.41269704699516296
1976-01-01,0.1372162103652954,0.03344720974564552,0.07729595899581909,0.086527980864048,0.06041032075881958,0.12043619900941849,0.1935165673494339,0.25429895520210266,0.3389418423175812,0.08233333379030228,0.04131075367331505,0.25681889057159424,0.09277525544166565,0.08054273575544357,0.2335275560617447,0.1514885574579239,0.1778888702392578,0.05143485218286514,0.19691072404384613,0.08063748478889465,0.1735612154006958,0.1795988231897354,0.32761356234550476,0.04092952609062195,0.05514545366168022,0.1954854428768158,0.060945555567741394,0.12136238813400269,0.16351574659347534,0.05305240675806999,0.07475228607654572,0.20313775539398193,0.10230948030948639,0.1431201994419098,0.09849143028259277,0.1007457822561264,0.052854180335998535,0.08251075446605682,0.17667320370674133,0.13252784311771393,0.10605289787054062,0.1902557760477066,0.27557751536369324,0.16267277300357819,0.21083016693592072,0.18762870132923126,0.35309600830078125,0.13803483545780182,0.04655754566192627,0.061346299946308136,0.07737059146165848,0.009999999776482582,0.06116354838013649,0.20620772242546082,0.04152887687087059,0.20115025341510773,0.073006771504879,0.16737379133701324,0.21731607615947723,0.09042144566774368,0.12288878858089447,0.1936039924621582,0.06869719177484512,0.09250567853450775,0.4269780218601227,0.06261862069368362,0.0371173657476902,0.09322633594274521,0.10660882294178009,0.1577838659286499,0.11004316061735153,0.43965697288513184,0.1249641478061676,0.09930513799190521,0.07215613126754761,0.1667887270450592,0.06253520399332047,0.11275032162666321,0.37404584884643555
1977-01-01,0.1586320400238037,0.03114728070795536,0.07766150683164597,0.0742516964673996,0.059154100716114044,0.13098058104515076,0.19935137033462524,0.24017059803009033,0.3720127046108246,0.10058522969484329,0.042335111647844315,0.20808394253253937,0.10046297311782837,0.07494968175888062,0.2288122922182083,0.1594008058309555,0.19707319140434265,0.0643758475780487,0.2126942276954651,0.07860006392002106,0.16865123808383942,0.18828515708446503,0.31024494767189026,0.0388910211622715,0.05436945706605911,0.11949390172958374,0.06072777137160301,0.11151905357837677,0.1830769032239914,0.061377763748168945,0.06852898001670837,0.22084581851959229,0.07051458209753036,0.1433866173028946,0.10643920302391052,0.09858297556638718,0.05535871163010597,0.08068883419036865,0.193956196308136,0.14016197621822357,0.10120022296905518,0.18562886118888855,0.2857809364795685,0.16155262291431427,0.1969229131937027,0.17726056277751923,0.32832470536231995,0.1296747773885727,0.04397968947887421,0.05764169618487358,0.06494366377592087,0.009999999776482582,0.05699031054973602,0.2076418399810791,0.022553620859980583,0.19985470175743103,0.07503163814544678,0.171577587723732,0.20495614409446716,0.12168851494789124,0.11680926382541656,0.1921764314174652,0.061821188777685165,0.08994410932064056,0.4534633755683899,0.04794695973396301,0.03723590075969696,0.09576516598463058,0.10492157191038132,0.14147332310676575,0.09013029932975769,0.3139723241329193,0.1141025573015213,0.10028528422117233,0.07115793228149414,0.1722743958234787,0.05101426690816879,0.09118315577507019,0.2784006893634796
1978-01-01,0.14301159977912903,0.03747919201850891,0.07376641035079956,0.09719093888998032,0.05636844411492348,0.12485876679420471,0.19994081556797028,0.2187185287475586,0.41738811135292053,0.14145340025424957,0.0469999685883522,0.19365626573562622,0.10741575807332993,0.07396852970123291,0.2093554586172104,0.15186242759227753,0.18766766786575317,0.06452290713787079,0.19141885638237,0.07821130752563477,0.14593371748924255,0.16516517102718353,0.2701103985309601,0.049155671149492264,0.0537525936961174,0.013577276840806007,0.05880844220519066,0.10474992543458939,0.16843679547309875,0.0633004829287529,0.07481800019741058,0.22457298636436462,0.05965324491262436,0.14214488863945007,0.09457622468471527,0.0971677228808403,0.06468523293733597,0.08080197870731354,0.18359225988388062,0.1397826075553894,0.1053907573223114,0.1645277887582779,0.2971206605434418,0.15872110426425934,0.19471454620361328,0.1398932933807373,0.30884745717048645,0.1229599192738533,0.04162447154521942,0.05731720104813576,0.07511746138334274,0.009999999776482582,0.05735544115304947,0.21118271350860596,0.1927720457315445,0.19784188270568848,0.0704767107963562,0.16596566140651703,0.18858954310417175,0.1623561531305313,0.10919331759214401,0.1908012181520462,0.05760648846626282,0.087494395673275,0.34017157554626465,0.05182043835520744,0.03795089200139046,0.10127042233943939,0.11143551021814346,0.1052645891904831,0.08274460583925247,0.30087095499038696,0.10558713227510452,0.10199572890996933,0.0700332298874855,0.17916427552700043,0.035815026611089706,0.07566315680742264,0.29023489356040955
1979-01-01,0.15560835599899292,0.03924080356955528,0.07456959038972855,0.08831620961427689,0.05488423630595207,0.12614338099956512,0.21839705109596252,0.19706150889396667,0.28543713688850403,0.09373082220554352,0.05533004552125931,0.14234930276870728,0.12026719748973846,0.06926791369915009,0.18287673592567444,0.14676859974861145,0.1655934900045395,0.0689869225025177,0.1660466343164444,0.07745374739170074,0.12939351797103882,0.18296164274215698,0.2599920630455017,0.057131338864564896,0.05370539799332619,0.046006087213754654,0.05696398764848709,0.09413592517375946,0.16073963046073914,0.06131080165505409,0.07362917810678482,0.20742420852184296,0.06613919138908386,0.13142144680023193,0.0888543576002121,0.09817469865083694,0.04395914450287819,0.07393305748701096,0.1724306046962738,0.1317427158355713,0.10504595935344696,0.16455598175525665,0.27253055572509766,0.1546873301267624,0.18970227241516113,0.1363898515701294,0.30101829767227173,0.12043457478284836,0.03852997347712517,0.05672718957066536,0.0895955041050911,0.009999999776482582,0.0684407576918602,0.20467987656593323,0.20676177740097046,0.1828424334526062,0.07039178907871246,0.1458147168159485,0.17709213495254517,0.08385169506072998,0.11625684052705765,0.1917237490415573,0.0568738728761673,0.08247147500514984,0.27965492010116577,0.056875079870224,0.038352835923433304,0.09080293029546738,0.10072138905525208,0.10819227993488312,0.082281693816185,0.2859555184841156,0.10061454027891159,0.10032523423433304,0.06711448729038239,0.19331133365631104,0.03659842908382416,0.07330068200826645,0.3382563889026642
1980-01-01,0.15623605251312256,0.03774115815758705,0.06983713060617447,0.08716705441474915,0.06899245083332062,0.11729179322719574,0.23726040124893188,0.1913217008113861,0.2833343744277954,0.09372645616531372,0.05844048783183098,0.13096889853477478,0.11988622695207596,0.07158362865447998,0.17928147315979004,0.144307479262352,0.1526125818490982,0.06864916533231735,0.14774440228939056,0.07258205860853195,0.12887237966060638,0.17226649820804596,0.23437415063381195,0.051979098469018936,0.04931528866291046,0.06049686670303345,0.05194007232785225,0.0857701450586319,0.1570957601070404,0.06057067960500717,0.06215774640440941,0.23271974921226501,0.05474725365638733,0.12288995087146759,0.08016292750835419,0.09247566014528275,0.038836609572172165,0.06329035758972168,0.17012247443199158,0.1285243034362793,0.10176414251327515,0.15130484104156494,0.2756062150001526,0.13218779861927032,0.1914387047290802,0.14870302379131317,0.2980451285839081,0.1298714578151703,0.03381648659706116,0.058803461492061615,0.10982855409383774,0.009999999776482582,0.08384674787521362,0.216017946600914,0.2349168211221695,0.18582779169082642,0.06575189530849457,0.12962616980075836,0.1644369512796402,0.08908755332231522,0.10547805577516556,0.17951317131519318,0.08187802135944366,0.0766095221042633,0.21633382141590118,0.06027244031429291,0.03716875985264778,0.08201023191213608,0.09549739956855774,0.14510822296142578,0.08654845505952835,0.2892311215400696,0.09904051572084427,0.09545490890741348,0.06178933009505272,0.17896834015846252,0.039571817964315414,0.08127718418836594,0.3486833870410919
1981-01-01,0.14148889482021332,0.03541283681988716,0.06548646837472916,0.07739223539829254,0.06591024994850159,0.12543269991874695,0.22606070339679718,0.17576242983341217,0.29138004779815674,0.08738294988870621,0.05081601068377495,0.11344439536333084,0.1184879019856453,0.06718729436397552,0.17430678009986877,0.1357794851064682,0.10031114518642426,0.06503337621688843,0.13431836664676666,0.06932958215475082,0.11883825063705444,0.1586003452539444,0.2076999992132187,0.0488445870578289,0.048293519765138626,0.07019000500440598,0.04912511631846428,0.08081621676683426,0.15889954566955566,0.06028703227639198,0.06618347764015198,0.19982393085956573,0.05629682540893555,0.1205764189362526,0.07068139314651489,0.08203994482755661,0.03663455694913864,0.06457144021987915,0.1557188630104065,0.1277330219745636,0.09661195427179337,0.13211703300476074,0.2726026475429535,0.12697064876556396,0.18797579407691956,0.11968177556991577,0.27672168612480164,0.10530415922403336,0.03641897439956665,0.05943799763917923,0.07961004227399826,0.009999999776482582,0.08342857658863068,0.21768370270729065,0.2282051295042038,0.18767838180065155,0.057312265038490295,0.13246777653694153,0.14140181243419647,0.10423256456851959,0.0987759530544281,0.16705839335918427,0.058841388672590256,0.07208571583032608,0.239914208650589,0.06105225905776024,0.04222387075424194,0.0854506716132164,0.09321936964988708,0.08451227843761444,0.08194252848625183,0.30239129066467285,0.07804886996746063,0.09448061138391495,0.06420934200286865,0.17098556458950043,0.042519982904195786,0.08784285187721252,0.38834482431411743
1982-01-01,0.11157945543527603,0.0323910117149353,0.06438518315553665,0.06837467849254608,0.06748159229755402,0.09514781832695007,0.19533094763755798,0.16346704959869385,0.252278596162796,0.08464323729276657,0.042274780571460724,0.1218254342675209,0.09104830026626587,0.06755959987640381,0.17350807785987854,0.13243170082569122,0.08075519651174545,0.06912834942340851,0.13127656280994415,0.07160577923059464,0.10638962686061859,0.14058251678943634,0.20865510404109955,0.051863331347703934,0.04723940044641495,0.06581655889749527,0.04814200848340988,0.0847800150513649,0.15134839713573456,0.05726895108819008,0.06465177237987518,0.20338909327983856,0.0770958885550499,0.1260731816291809,0.08204742521047592,0.08049082010984421,0.03803839534521103,0.0621514692902565,0.11964371055364609,0.11365596204996109,0.0948161855340004,0.12499973922967911,0.26483091711997986,0.13503636419773102,0.16798603534698486,0.11101563274860382,0.26145726442337036,0.09907488524913788,0.03732489049434662,0.058304909616708755,0.0527106411755085,0.009999999776482582,0.07802756875753403,0.17971892654895782,0.17157332599163055,0.1845587193965912,0.05410908907651901,0.13590586185455322,0.14718447625637054,0.2258002609014511,0.11285747587680817,0.15106457471847534,0.05043136700987816,0.07106238603591919,0.2280898243188858,0.06796956062316895,0.03456047922372818,0.08224790543317795,0.08957605808973312,0.04227011650800705,0.0721837505698204,0.273242324590683,0.05599607154726982,0.1024591401219368,0.05960652604699135,0.1420479267835617,0.03973322734236717,0.09512601047754288,0.3725268840789795
1983-01-01,0.11731177568435669,0.04281028360128403,0.06539145112037659,0.06703238189220428,0.06946022808551788,0.07901769876480103,0.1825898289680481,0.14816944301128387,0.20065879821777344,0.09008491784334183,0.05692020803689957,0.07605277746915817,0.08729374408721924,0.0724562481045723,0.18484686315059662,0.12958794832229614,0.11399852484464645,0.07050403952598572,0.12185085564851761,0.07210950553417206,0.10294189304113388,0.17517031729221344,0.17722322046756744,0.05245174840092659,0.05006824806332588,0.05980528146028519,0.047659289091825485,0.08124271780252457,0.15614809095859528,0.05460866913199425,0.06391558051109314,0.20205451548099518,0.08480370044708252,0.127284973859787,0.08630523830652237,0.08192594349384308,0.042069535702466965,0.06169414892792702,0.1101764515042305,0.10784939676523209,0.09785261750221252,0.12569113075733185,0.24875320494174957,0.13787832856178284,0.15343773365020752,0.11010070145130157,0.23865635693073273,0.09013976901769638,0.04212293028831482,0.07328725606203079,0.06580884754657745,0.009999999776482582,0.08013393729925156,0.16342855989933014,0.12280134111642838,0.167424276471138,0.049929387867450714,0.14374592900276184,0.139842689037323,0.2923392057418823,0.1127881109714508,0.1435549110174179,0.04851397126913071,0.07022593170404434,0.2291928231716156,0.07393429428339005,0.029735511168837547,0.08873124420642853,0.09140411019325256,0.032840874046087265,0.06962239742279053,0.27676552534103394,0.08180316537618637,0.10956674814224243,0.06894636154174805,0.13003578782081604,0.03616564720869064,0.08991485089063644,0.450017511844635
1984-01-01,0.1170109435915947,0.04395212605595589,0.06486649811267853,0.06965454667806625,0.07242891937494278,0.03401123732328415,0.1888214349746704,0.16052579879760742,0.1800723522901535,0.09175446629524231,0.0673941969871521,0.08903825283050537,0.0923411026597023,0.0761374682188034,0.21230582892894745,0.1268606185913086,0.13456392288208008,0.07343320548534393,0.10487965494394302,0.07469645887613297,0.08831629157066345,0.16958357393741608,0.1759476512670517,0.05459322780370712,0.05346084386110306,0.07279807329177856,0.04857279360294342,0.08266155421733856,0.15407495200634003,0.06109415367245674,0.060115665197372437,0.20731264352798462,0.06812518835067749,0.1314491331577301,0.09090325981378555,0.09032102674245834,0.040061697363853455,0.06536275148391724,0.12646402418613434,0.10796583443880081,0.10401278734207153,0.13668449223041534,0.2212885171175003,0.14482901990413666,0.15713389217853546,0.10450557619333267,0.3057241141796112,0.09348127245903015,0.048972416669130325,0.07793081551790237,0.09704176336526871,0.009999999776482582,0.08814742416143417,0.14131930470466614,0.11775953322649002,0.1472141444683075,0.051091521978378296,0.15653695166110992,0.13994303345680237,0.30386051535606384,0.11357302963733673,0.13637317717075348,0.05327799171209335,0.07220481336116791,0.23521387577056885,0.08235219120979309,0.04493542015552521,0.09568390250205994,0.08968298882246017,0.03400654345750809,0.07396627217531204,0.2677296996116638,0.04099321737885475,0.11016220599412918,0.07611210644245148,0.12600195407867432,0.0439826101064682,0.07149066776037216,0.3070318400859833
1985-01-01,0.11368991434574127,0.04276096075773239,0.06566163152456284,0.0701972246170044,0.07318797707557678,0.10055080056190491,0.22187836468219757,0.17602655291557312,0.23295627534389496,0.08196555823087692,0.07177585363388062,0.09559167921543121,0.09459426254034042,0.08415534347295761,0.20094433426856995,0.1101943776011467,0.14842233061790466,0.07282284647226334,0.12176626920700073,0.07484234869480133,0.1103692501783371,0.17666774988174438,0.18282362818717957,0.0504397451877594,0.05635066702961922,0.06461767107248306,0.04948655515909195,0.08189325779676437,0.1268458366394043,0.06206553056836128,0.062389176338911057,0.20904144644737244,0.06843459606170654,0.1361437737941742,0.0917910635471344,0.09126950800418854,0.038010597229003906,0.06953740119934082,0.14188577234745026,0.11885541677474976,0.10694140195846558,0.12220258265733719,0.20372188091278076,0.1554151475429535,0.15491965413093567,0.11597834527492523,0.3575180470943451,0.10098600387573242,0.0501784048974514,0.07819224894046783,0.04827553406357765,0.009999999776482582,0.08317743241786957,0.14084665477275848,0.10255374014377594,0.14135755598545074,0.05378536134958267,0.15596918761730194,0.13150519132614136,0.1877540946006775,0.12288209050893784,0.11883668601512909,0.05137276276946068,0.07371891289949417,0.21596066653728485,0.07969710230827332,0.042838938534259796,0.0948369950056076,0.08460648357868195,0.028030889108777046,0.07238071411848068,0.24200472235679626,0.02146773971617222,0.11246668547391891,0.07862887531518936,0.11301703751087189,0.04391590505838394,0.05681724473834038,0.4231141209602356
1986-01-01,0.13084913790225983,0.043401822447776794,0.06594884395599365,0.07414368540048599,0.07844316959381104,0.16237835586071014,0.2655857503414154,0.18509137630462646,0.2118263691663742,0.07416484504938126,0.0633651539683342,0.09600911289453506,0.09568409621715546,0.08481016755104065,0.2040616124868393,0.11440999805927277,0.1721317023038864,0.07711364328861237,0.12859152257442474,0.0769561156630516,0.09025704860687256,0.13565008342266083,0.19885383546352386,0.050981730222702026,0.06339506059885025,0.030347704887390137,0.050384942442178726,0.0756416991353035,0.14935940504074097,0.06631609797477722,0.06350529938936234,0.20878572762012482,0.07174612581729889,0.1377788633108139,0.10251559317111969,0.09963348507881165,0.05558258295059204,0.07400192320346832,0.14561383426189423,0.1193985790014267,0.10858522355556488,0.10740555822849274,0.19509272277355194,0.1730748564004898,0.12885817885398865,0.12164665013551712,0.39278706908226013,0.09170419722795486,0.04894380643963814,0.08439941704273224,0.06524376571178436,0.009999999776482582,0.059638917446136475,0.1163121908903122,0.149121955037117,0.14993953704833984,0.05998830124735832,0.17413409054279327,0.12521003186702728,0.21219077706336975,0.1456713080406189,0.12788265943527222,0.04743046313524246,0.07731878757476807,0.22302177548408508,0.08285841345787048,0.03541312739253044,0.11085274070501328,0.08551136404275894,0.009999999776482582,0.06494000554084778,0.21246452629566193,0.013422757387161255,0.11324514448642731,0.07688596099615097,0.13082875311374664,0.03918197378516197,0.030792109668254852,0.47996786236763
1987-01-01,0.13088040053844452,0.05120430886745453,0.06483494490385056,0.08052167296409607,0.07967565208673477,0.15620946884155273,0.26179516315460205,0.14234156906604767,0.19397275149822235,0.07605843245983124,0.06722746044397354,0.09732431173324585,0.10203029960393906,0.08871190249919891,0.20145729184150696,0.11316145211458206,0.17174655199050903,0.08335521817207336,0.11639757454395294,0.07545294612646103,0.08681575953960419,0.11117417365312576,0.21283939480781555,0.049857962876558304,0.06427694857120514,0.01299297995865345,0.04974822700023651,0.07385535538196564,0.13948369026184082,0.07397498935461044,0.05901029333472252,0.20312967896461487,0.08104600757360458,0.14345279335975647,0.09370633959770203,0.1015874594449997,0.060793690383434296,0.07619915902614594,0.15081505477428436,0.12157657742500305,0.10433769226074219,0.12691886723041534,0.20372231304645538,0.18665142357349396,0.13747267425060272,0.1260744035243988,0.16097524762153625,0.08794619888067245,0.042789164930582047,0.08781042695045471,0.05909022316336632,0.009999999776482582,0.05294511839747429,0.11640948802232742,0.1917438954114914,0.15691068768501282,0.06194324418902397,0.18445241451263428,0.11754228919744492,0.11153862625360489,0.14697186648845673,0.14372149109840393,0.05396391823887825,0.07862791419029236,0.22319214046001434,0.07772873342037201,0.03689916431903839,0.11558201164007187,0.09172633290290833,0.010731436312198639,0.06346138566732407,0.3014225661754608,0.01359902136027813,0.11680798977613449,0.07523433864116669,0.1451113522052765,0.03862866759300232,0.010021159425377846,0.4879167079925537
1988-01-01,0.13170410692691803,0.05321012809872627,0.0652380958199501,0.07842735946178436,0.08756151795387268,0.13265042006969452,0.26012948155403137,0.12392197549343109,0.19555382430553436,0.08236825466156006,0.06530273705720901,0.11858993768692017,0.10788149386644363,0.09474357962608337,0.18107068538665771,0.10445334017276764,0.16891588270664215,0.08472494035959244,0.10931108891963959,0.07278025150299072,0.08893448114395142,0.11931160092353821,0.15606264770030975,0.05175793543457985,0.07017233222723007,0.04141256585717201,0.05065080150961876,0.07469463348388672,0.14243817329406738,0.07408072054386139,0.06212690845131874,0.20820662379264832,0.05845021456480026,0.14348775148391724,0.10032237321138382,0.10391606390476227,0.06027751415967941,0.07931207120418549,0.1385442167520523,0.12016788870096207,0.11112360656261444,0.12924760580062866,0.20505258440971375,0.17837774753570557,0.1361096203327179,0.1343241184949875,0.0532962940633297,0.09142167866230011,0.04484889656305313,0.09614492952823639,0.05782373994588852,0.009999999776482582,0.04757852479815483,0.11866891384124756,0.13458111882209778,0.17054380476474762,0.06440749764442444,0.17742793262004852,0.11353853344917297,0.1722007691860199,0.14634475111961365,0.16134820878505707,0.05822804197669029,0.07764844596385956,0.21911723911762238,0.07464715093374252,0.038093239068984985,0.10648874193429947,0.09350983053445816,0.017306793481111526,0.06319478899240494,0.25225740671157837,0.018492337316274643,0.11844569444656372,0.07586275041103363,0.14525797963142395,0.03757966682314873,0.016800731420516968,0.5886858105659485
